count,as_of_year,county_name,state_name
"8212","2012","",""
"7004","2013","",""
"6830","2014","",""
"28","2012","","Alabama"
"6","2013","","Alabama"
"20","2014","","Alabama"
"478","2012","Autauga County","Alabama"
"537","2013","Autauga County","Alabama"
"579","2014","Autauga County","Alabama"
"1802","2012","Baldwin County","Alabama"
"2165","2013","Baldwin County","Alabama"
"2349","2014","Baldwin County","Alabama"
"54","2012","Barbour County","Alabama"
"74","2013","Barbour County","Alabama"
"70","2014","Barbour County","Alabama"
"98","2012","Bibb County","Alabama"
"93","2013","Bibb County","Alabama"
"99","2014","Bibb County","Alabama"
"397","2012","Blount County","Alabama"
"387","2013","Blount County","Alabama"
"491","2014","Blount County","Alabama"
"20","2012","Bullock County","Alabama"
"16","2013","Bullock County","Alabama"
"20","2014","Bullock County","Alabama"
"73","2012","Butler County","Alabama"
"66","2013","Butler County","Alabama"
"77","2014","Butler County","Alabama"
"619","2012","Calhoun County","Alabama"
"689","2013","Calhoun County","Alabama"
"644","2014","Calhoun County","Alabama"
"107","2012","Chambers County","Alabama"
"136","2013","Chambers County","Alabama"
"145","2014","Chambers County","Alabama"
"86","2012","Cherokee County","Alabama"
"91","2013","Cherokee County","Alabama"
"96","2014","Cherokee County","Alabama"
"255","2012","Chilton County","Alabama"
"255","2013","Chilton County","Alabama"
"258","2014","Chilton County","Alabama"
"43","2012","Choctaw County","Alabama"
"62","2013","Choctaw County","Alabama"
"44","2014","Choctaw County","Alabama"
"73","2012","Clarke County","Alabama"
"90","2013","Clarke County","Alabama"
"87","2014","Clarke County","Alabama"
"45","2012","Clay County","Alabama"
"40","2013","Clay County","Alabama"
"41","2014","Clay County","Alabama"
"56","2012","Cleburne County","Alabama"
"69","2013","Cleburne County","Alabama"
"59","2014","Cleburne County","Alabama"
"426","2012","Coffee County","Alabama"
"474","2013","Coffee County","Alabama"
"393","2014","Coffee County","Alabama"
"435","2012","Colbert County","Alabama"
"520","2013","Colbert County","Alabama"
"468","2014","Colbert County","Alabama"
"21","2012","Conecuh County","Alabama"
"24","2013","Conecuh County","Alabama"
"27","2014","Conecuh County","Alabama"
"25","2012","Coosa County","Alabama"
"28","2013","Coosa County","Alabama"
"30","2014","Coosa County","Alabama"
"173","2012","Covington County","Alabama"
"198","2013","Covington County","Alabama"
"184","2014","Covington County","Alabama"
"61","2012","Crenshaw County","Alabama"
"74","2013","Crenshaw County","Alabama"
"77","2014","Crenshaw County","Alabama"
"459","2012","Cullman County","Alabama"
"598","2013","Cullman County","Alabama"
"535","2014","Cullman County","Alabama"
"220","2012","Dale County","Alabama"
"232","2013","Dale County","Alabama"
"246","2014","Dale County","Alabama"
"104","2012","Dallas County","Alabama"
"126","2013","Dallas County","Alabama"
"109","2014","Dallas County","Alabama"
"218","2012","DeKalb County","Alabama"
"230","2013","DeKalb County","Alabama"
"252","2014","DeKalb County","Alabama"
"678","2012","Elmore County","Alabama"
"726","2013","Elmore County","Alabama"
"810","2014","Elmore County","Alabama"
"122","2012","Escambia County","Alabama"
"141","2013","Escambia County","Alabama"
"144","2014","Escambia County","Alabama"
"572","2012","Etowah County","Alabama"
"617","2013","Etowah County","Alabama"
"623","2014","Etowah County","Alabama"
"64","2012","Fayette County","Alabama"
"85","2013","Fayette County","Alabama"
"64","2014","Fayette County","Alabama"
"130","2012","Franklin County","Alabama"
"147","2013","Franklin County","Alabama"
"154","2014","Franklin County","Alabama"
"117","2012","Geneva County","Alabama"
"134","2013","Geneva County","Alabama"
"135","2014","Geneva County","Alabama"
"20","2012","Greene County","Alabama"
"26","2013","Greene County","Alabama"
"16","2014","Greene County","Alabama"
"81","2012","Hale County","Alabama"
"69","2013","Hale County","Alabama"
"62","2014","Hale County","Alabama"
"94","2012","Henry County","Alabama"
"111","2013","Henry County","Alabama"
"100","2014","Henry County","Alabama"
"737","2012","Houston County","Alabama"
"745","2013","Houston County","Alabama"
"825","2014","Houston County","Alabama"
"188","2012","Jackson County","Alabama"
"198","2013","Jackson County","Alabama"
"225","2014","Jackson County","Alabama"
"4679","2012","Jefferson County","Alabama"
"5565","2013","Jefferson County","Alabama"
"5716","2014","Jefferson County","Alabama"
"53","2012","Lamar County","Alabama"
"51","2013","Lamar County","Alabama"
"51","2014","Lamar County","Alabama"
"693","2012","Lauderdale County","Alabama"
"774","2013","Lauderdale County","Alabama"
"763","2014","Lauderdale County","Alabama"
"186","2012","Lawrence County","Alabama"
"184","2013","Lawrence County","Alabama"
"210","2014","Lawrence County","Alabama"
"1362","2012","Lee County","Alabama"
"1542","2013","Lee County","Alabama"
"1592","2014","Lee County","Alabama"
"1088","2012","Limestone County","Alabama"
"1093","2013","Limestone County","Alabama"
"1076","2014","Limestone County","Alabama"
"36","2012","Lowndes County","Alabama"
"40","2013","Lowndes County","Alabama"
"34","2014","Lowndes County","Alabama"
"33","2012","Macon County","Alabama"
"37","2013","Macon County","Alabama"
"32","2014","Macon County","Alabama"
"4012","2012","Madison County","Alabama"
"4150","2013","Madison County","Alabama"
"3992","2014","Madison County","Alabama"
"83","2012","Marengo County","Alabama"
"95","2013","Marengo County","Alabama"
"99","2014","Marengo County","Alabama"
"126","2012","Marion County","Alabama"
"134","2013","Marion County","Alabama"
"125","2014","Marion County","Alabama"
"508","2012","Marshall County","Alabama"
"563","2013","Marshall County","Alabama"
"601","2014","Marshall County","Alabama"
"2377","2012","Mobile County","Alabama"
"2667","2013","Mobile County","Alabama"
"2687","2014","Mobile County","Alabama"
"68","2012","Monroe County","Alabama"
"74","2013","Monroe County","Alabama"
"81","2014","Monroe County","Alabama"
"1265","2012","Montgomery County","Alabama"
"1440","2013","Montgomery County","Alabama"
"1496","2014","Montgomery County","Alabama"
"902","2012","Morgan County","Alabama"
"916","2013","Morgan County","Alabama"
"915","2014","Morgan County","Alabama"
"12","2012","Perry County","Alabama"
"16","2013","Perry County","Alabama"
"16","2014","Perry County","Alabama"
"76","2012","Pickens County","Alabama"
"84","2013","Pickens County","Alabama"
"59","2014","Pickens County","Alabama"
"103","2012","Pike County","Alabama"
"150","2013","Pike County","Alabama"
"135","2014","Pike County","Alabama"
"76","2012","Randolph County","Alabama"
"70","2013","Randolph County","Alabama"
"91","2014","Randolph County","Alabama"
"575","2012","Russell County","Alabama"
"480","2013","Russell County","Alabama"
"419","2014","Russell County","Alabama"
"2546","2012","Shelby County","Alabama"
"2945","2013","Shelby County","Alabama"
"2973","2014","Shelby County","Alabama"
"803","2012","St. Clair County","Alabama"
"847","2013","St. Clair County","Alabama"
"925","2014","St. Clair County","Alabama"
"21","2012","Sumter County","Alabama"
"28","2013","Sumter County","Alabama"
"35","2014","Sumter County","Alabama"
"395","2012","Talladega County","Alabama"
"417","2013","Talladega County","Alabama"
"400","2014","Talladega County","Alabama"
"180","2012","Tallapoosa County","Alabama"
"206","2013","Tallapoosa County","Alabama"
"218","2014","Tallapoosa County","Alabama"
"1641","2012","Tuscaloosa County","Alabama"
"1823","2013","Tuscaloosa County","Alabama"
"1734","2014","Tuscaloosa County","Alabama"
"342","2012","Walker County","Alabama"
"327","2013","Walker County","Alabama"
"342","2014","Walker County","Alabama"
"63","2012","Washington County","Alabama"
"64","2013","Washington County","Alabama"
"46","2014","Washington County","Alabama"
"29","2012","Wilcox County","Alabama"
"28","2013","Wilcox County","Alabama"
"26","2014","Wilcox County","Alabama"
"83","2012","Winston County","Alabama"
"122","2013","Winston County","Alabama"
"119","2014","Winston County","Alabama"
"1","2012","","Alaska"
"1","2013","","Alaska"
"1","2014","","Alaska"
"2","2013","Aleutians East Borough","Alaska"
"3","2012","Aleutians West Census Area","Alaska"
"9","2013","Aleutians West Census Area","Alaska"
"7","2014","Aleutians West Census Area","Alaska"
"3548","2012","Anchorage Municipality","Alaska"
"4067","2013","Anchorage Municipality","Alaska"
"3976","2014","Anchorage Municipality","Alaska"
"30","2012","Bethel Census Area","Alaska"
"36","2013","Bethel Census Area","Alaska"
"31","2014","Bethel Census Area","Alaska"
"2","2012","Bristol Bay Borough","Alaska"
"5","2013","Bristol Bay Borough","Alaska"
"3","2014","Bristol Bay Borough","Alaska"
"12","2012","Denali Borough","Alaska"
"12","2013","Denali Borough","Alaska"
"17","2014","Denali Borough","Alaska"
"8","2012","Dillingham Census Area","Alaska"
"11","2013","Dillingham Census Area","Alaska"
"19","2014","Dillingham Census Area","Alaska"
"996","2012","Fairbanks North Star Borough","Alaska"
"918","2013","Fairbanks North Star Borough","Alaska"
"996","2014","Fairbanks North Star Borough","Alaska"
"11","2012","Haines Borough","Alaska"
"15","2013","Haines Borough","Alaska"
"14","2014","Haines Borough","Alaska"
"7","2012","Hoonah-Angoon Census Area","Alaska"
"6","2013","Hoonah-Angoon Census Area","Alaska"
"3","2014","Hoonah-Angoon Census Area","Alaska"
"300","2012","Juneau City and Borough","Alaska"
"368","2013","Juneau City and Borough","Alaska"
"368","2014","Juneau City and Borough","Alaska"
"512","2012","Kenai Peninsula Borough","Alaska"
"578","2013","Kenai Peninsula Borough","Alaska"
"665","2014","Kenai Peninsula Borough","Alaska"
"63","2012","Ketchikan Gateway Borough","Alaska"
"57","2013","Ketchikan Gateway Borough","Alaska"
"56","2014","Ketchikan Gateway Borough","Alaska"
"78","2012","Kodiak Island Borough","Alaska"
"113","2013","Kodiak Island Borough","Alaska"
"99","2014","Kodiak Island Borough","Alaska"
"3","2014","Lake and Peninsula Borough","Alaska"
"1158","2012","Matanuska-Susitna Borough","Alaska"
"1334","2013","Matanuska-Susitna Borough","Alaska"
"1656","2014","Matanuska-Susitna Borough","Alaska"
"27","2012","Nome Census Area","Alaska"
"24","2013","Nome Census Area","Alaska"
"27","2014","Nome Census Area","Alaska"
"11","2012","North Slope Borough","Alaska"
"11","2013","North Slope Borough","Alaska"
"13","2014","North Slope Borough","Alaska"
"6","2012","Northwest Arctic Borough","Alaska"
"6","2013","Northwest Arctic Borough","Alaska"
"6","2014","Northwest Arctic Borough","Alaska"
"10","2012","Petersburg Census Area","Alaska"
"13","2013","Petersburg Census Area","Alaska"
"13","2014","Petersburg Census Area","Alaska"
"7","2012","Prince of Wales-Hyder Census Area","Alaska"
"6","2013","Prince of Wales-Hyder Census Area","Alaska"
"12","2014","Prince of Wales-Hyder Census Area","Alaska"
"18","2012","Sitka City and Borough","Alaska"
"45","2013","Sitka City and Borough","Alaska"
"52","2014","Sitka City and Borough","Alaska"
"7","2012","Skagway Municipality","Alaska"
"4","2013","Skagway Municipality","Alaska"
"3","2014","Skagway Municipality","Alaska"
"38","2012","Southeast Fairbanks Census Area","Alaska"
"56","2013","Southeast Fairbanks Census Area","Alaska"
"44","2014","Southeast Fairbanks Census Area","Alaska"
"99","2012","Valdez-Cordova Census Area","Alaska"
"67","2013","Valdez-Cordova Census Area","Alaska"
"79","2014","Valdez-Cordova Census Area","Alaska"
"1","2014","Wade Hampton Census Area","Alaska"
"5","2012","Wrangell City and Borough","Alaska"
"8","2013","Wrangell City and Borough","Alaska"
"11","2014","Wrangell City and Borough","Alaska"
"1","2012","Yakutat City and Borough","Alaska"
"1","2013","Yakutat City and Borough","Alaska"
"3","2014","Yakutat City and Borough","Alaska"
"4","2012","Yukon-Koyukuk Census Area","Alaska"
"7","2013","Yukon-Koyukuk Census Area","Alaska"
"4","2014","Yukon-Koyukuk Census Area","Alaska"
"50","2012","","Arizona"
"8","2013","","Arizona"
"5","2014","","Arizona"
"108","2012","Apache County","Arizona"
"137","2013","Apache County","Arizona"
"140","2014","Apache County","Arizona"
"892","2012","Cochise County","Arizona"
"913","2013","Cochise County","Arizona"
"847","2014","Cochise County","Arizona"
"829","2012","Coconino County","Arizona"
"938","2013","Coconino County","Arizona"
"1048","2014","Coconino County","Arizona"
"282","2012","Gila County","Arizona"
"337","2013","Gila County","Arizona"
"410","2014","Gila County","Arizona"
"263","2012","Graham County","Arizona"
"265","2013","Graham County","Arizona"
"246","2014","Graham County","Arizona"
"12","2012","Greenlee County","Arizona"
"19","2013","Greenlee County","Arizona"
"19","2014","Greenlee County","Arizona"
"33","2012","La Paz County","Arizona"
"41","2013","La Paz County","Arizona"
"47","2014","La Paz County","Arizona"
"39995","2012","Maricopa County","Arizona"
"46062","2013","Maricopa County","Arizona"
"49951","2014","Maricopa County","Arizona"
"1281","2012","Mohave County","Arizona"
"1373","2013","Mohave County","Arizona"
"1679","2014","Mohave County","Arizona"
"351","2012","Navajo County","Arizona"
"419","2013","Navajo County","Arizona"
"476","2014","Navajo County","Arizona"
"8678","2012","Pima County","Arizona"
"9739","2013","Pima County","Arizona"
"9601","2014","Pima County","Arizona"
"3905","2012","Pinal County","Arizona"
"4396","2013","Pinal County","Arizona"
"4894","2014","Pinal County","Arizona"
"319","2012","Santa Cruz County","Arizona"
"265","2013","Santa Cruz County","Arizona"
"278","2014","Santa Cruz County","Arizona"
"1906","2012","Yavapai County","Arizona"
"2257","2013","Yavapai County","Arizona"
"2540","2014","Yavapai County","Arizona"
"1442","2012","Yuma County","Arizona"
"1398","2013","Yuma County","Arizona"
"1604","2014","Yuma County","Arizona"
"23","2012","","Arkansas"
"2","2013","","Arkansas"
"1","2014","","Arkansas"
"109","2012","Arkansas County","Arkansas"
"113","2013","Arkansas County","Arkansas"
"68","2014","Arkansas County","Arkansas"
"70","2012","Ashley County","Arkansas"
"96","2013","Ashley County","Arkansas"
"67","2014","Ashley County","Arkansas"
"284","2012","Baxter County","Arkansas"
"300","2013","Baxter County","Arkansas"
"335","2014","Baxter County","Arkansas"
"3125","2012","Benton County","Arkansas"
"3861","2013","Benton County","Arkansas"
"3986","2014","Benton County","Arkansas"
"278","2012","Boone County","Arkansas"
"269","2013","Boone County","Arkansas"
"297","2014","Boone County","Arkansas"
"29","2012","Bradley County","Arkansas"
"21","2013","Bradley County","Arkansas"
"29","2014","Bradley County","Arkansas"
"29","2012","Calhoun County","Arkansas"
"29","2013","Calhoun County","Arkansas"
"29","2014","Calhoun County","Arkansas"
"115","2012","Carroll County","Arkansas"
"163","2013","Carroll County","Arkansas"
"168","2014","Carroll County","Arkansas"
"21","2012","Chicot County","Arkansas"
"36","2013","Chicot County","Arkansas"
"22","2014","Chicot County","Arkansas"
"102","2012","Clark County","Arkansas"
"99","2013","Clark County","Arkansas"
"109","2014","Clark County","Arkansas"
"44","2012","Clay County","Arkansas"
"46","2013","Clay County","Arkansas"
"43","2014","Clay County","Arkansas"
"155","2012","Cleburne County","Arkansas"
"159","2013","Cleburne County","Arkansas"
"183","2014","Cleburne County","Arkansas"
"43","2012","Cleveland County","Arkansas"
"44","2013","Cleveland County","Arkansas"
"37","2014","Cleveland County","Arkansas"
"178","2012","Columbia County","Arkansas"
"194","2013","Columbia County","Arkansas"
"155","2014","Columbia County","Arkansas"
"101","2012","Conway County","Arkansas"
"103","2013","Conway County","Arkansas"
"109","2014","Conway County","Arkansas"
"977","2012","Craighead County","Arkansas"
"1044","2013","Craighead County","Arkansas"
"928","2014","Craighead County","Arkansas"
"441","2012","Crawford County","Arkansas"
"454","2013","Crawford County","Arkansas"
"487","2014","Crawford County","Arkansas"
"266","2012","Crittenden County","Arkansas"
"282","2013","Crittenden County","Arkansas"
"293","2014","Crittenden County","Arkansas"
"97","2012","Cross County","Arkansas"
"120","2013","Cross County","Arkansas"
"112","2014","Cross County","Arkansas"
"12","2012","Dallas County","Arkansas"
"29","2013","Dallas County","Arkansas"
"16","2014","Dallas County","Arkansas"
"23","2012","Desha County","Arkansas"
"49","2013","Desha County","Arkansas"
"37","2014","Desha County","Arkansas"
"80","2012","Drew County","Arkansas"
"86","2013","Drew County","Arkansas"
"79","2014","Drew County","Arkansas"
"1227","2012","Faulkner County","Arkansas"
"1355","2013","Faulkner County","Arkansas"
"1269","2014","Faulkner County","Arkansas"
"116","2012","Franklin County","Arkansas"
"96","2013","Franklin County","Arkansas"
"103","2014","Franklin County","Arkansas"
"33","2012","Fulton County","Arkansas"
"43","2013","Fulton County","Arkansas"
"47","2014","Fulton County","Arkansas"
"719","2012","Garland County","Arkansas"
"824","2013","Garland County","Arkansas"
"811","2014","Garland County","Arkansas"
"149","2012","Grant County","Arkansas"
"146","2013","Grant County","Arkansas"
"112","2014","Grant County","Arkansas"
"317","2012","Greene County","Arkansas"
"319","2013","Greene County","Arkansas"
"303","2014","Greene County","Arkansas"
"95","2012","Hempstead County","Arkansas"
"90","2013","Hempstead County","Arkansas"
"97","2014","Hempstead County","Arkansas"
"227","2012","Hot Spring County","Arkansas"
"192","2013","Hot Spring County","Arkansas"
"215","2014","Hot Spring County","Arkansas"
"40","2012","Howard County","Arkansas"
"56","2013","Howard County","Arkansas"
"49","2014","Howard County","Arkansas"
"165","2012","Independence County","Arkansas"
"203","2013","Independence County","Arkansas"
"167","2014","Independence County","Arkansas"
"44","2012","Izard County","Arkansas"
"41","2013","Izard County","Arkansas"
"53","2014","Izard County","Arkansas"
"50","2012","Jackson County","Arkansas"
"58","2013","Jackson County","Arkansas"
"66","2014","Jackson County","Arkansas"
"290","2012","Jefferson County","Arkansas"
"335","2013","Jefferson County","Arkansas"
"295","2014","Jefferson County","Arkansas"
"149","2012","Johnson County","Arkansas"
"138","2013","Johnson County","Arkansas"
"192","2014","Johnson County","Arkansas"
"23","2012","Lafayette County","Arkansas"
"34","2013","Lafayette County","Arkansas"
"29","2014","Lafayette County","Arkansas"
"63","2012","Lawrence County","Arkansas"
"58","2013","Lawrence County","Arkansas"
"91","2014","Lawrence County","Arkansas"
"14","2012","Lee County","Arkansas"
"26","2013","Lee County","Arkansas"
"18","2014","Lee County","Arkansas"
"49","2012","Lincoln County","Arkansas"
"58","2013","Lincoln County","Arkansas"
"60","2014","Lincoln County","Arkansas"
"60","2012","Little River County","Arkansas"
"54","2013","Little River County","Arkansas"
"46","2014","Little River County","Arkansas"
"99","2012","Logan County","Arkansas"
"93","2013","Logan County","Arkansas"
"93","2014","Logan County","Arkansas"
"883","2012","Lonoke County","Arkansas"
"899","2013","Lonoke County","Arkansas"
"884","2014","Lonoke County","Arkansas"
"92","2012","Madison County","Arkansas"
"80","2013","Madison County","Arkansas"
"85","2014","Madison County","Arkansas"
"86","2012","Marion County","Arkansas"
"80","2013","Marion County","Arkansas"
"78","2014","Marion County","Arkansas"
"251","2012","Miller County","Arkansas"
"270","2013","Miller County","Arkansas"
"249","2014","Miller County","Arkansas"
"217","2012","Mississippi County","Arkansas"
"194","2013","Mississippi County","Arkansas"
"214","2014","Mississippi County","Arkansas"
"21","2012","Monroe County","Arkansas"
"20","2013","Monroe County","Arkansas"
"17","2014","Monroe County","Arkansas"
"45","2012","Montgomery County","Arkansas"
"38","2013","Montgomery County","Arkansas"
"50","2014","Montgomery County","Arkansas"
"38","2012","Nevada County","Arkansas"
"28","2013","Nevada County","Arkansas"
"24","2014","Nevada County","Arkansas"
"29","2012","Newton County","Arkansas"
"25","2013","Newton County","Arkansas"
"26","2014","Newton County","Arkansas"
"148","2012","Ouachita County","Arkansas"
"141","2013","Ouachita County","Arkansas"
"131","2014","Ouachita County","Arkansas"
"48","2012","Perry County","Arkansas"
"42","2013","Perry County","Arkansas"
"45","2014","Perry County","Arkansas"
"40","2012","Phillips County","Arkansas"
"48","2013","Phillips County","Arkansas"
"40","2014","Phillips County","Arkansas"
"47","2012","Pike County","Arkansas"
"47","2013","Pike County","Arkansas"
"40","2014","Pike County","Arkansas"
"130","2012","Poinsett County","Arkansas"
"149","2013","Poinsett County","Arkansas"
"119","2014","Poinsett County","Arkansas"
"72","2012","Polk County","Arkansas"
"70","2013","Polk County","Arkansas"
"70","2014","Polk County","Arkansas"
"481","2012","Pope County","Arkansas"
"499","2013","Pope County","Arkansas"
"440","2014","Pope County","Arkansas"
"32","2012","Prairie County","Arkansas"
"44","2013","Prairie County","Arkansas"
"15","2014","Prairie County","Arkansas"
"3515","2012","Pulaski County","Arkansas"
"3703","2013","Pulaski County","Arkansas"
"3407","2014","Pulaski County","Arkansas"
"119","2012","Randolph County","Arkansas"
"122","2013","Randolph County","Arkansas"
"136","2014","Randolph County","Arkansas"
"1378","2012","Saline County","Arkansas"
"1499","2013","Saline County","Arkansas"
"1508","2014","Saline County","Arkansas"
"54","2012","Scott County","Arkansas"
"38","2013","Scott County","Arkansas"
"39","2014","Scott County","Arkansas"
"38","2012","Searcy County","Arkansas"
"29","2013","Searcy County","Arkansas"
"32","2014","Searcy County","Arkansas"
"917","2012","Sebastian County","Arkansas"
"977","2013","Sebastian County","Arkansas"
"1028","2014","Sebastian County","Arkansas"
"48","2012","Sevier County","Arkansas"
"54","2013","Sevier County","Arkansas"
"66","2014","Sevier County","Arkansas"
"62","2012","Sharp County","Arkansas"
"68","2013","Sharp County","Arkansas"
"65","2014","Sharp County","Arkansas"
"59","2012","St. Francis County","Arkansas"
"60","2013","St. Francis County","Arkansas"
"44","2014","St. Francis County","Arkansas"
"53","2012","Stone County","Arkansas"
"56","2013","Stone County","Arkansas"
"47","2014","Stone County","Arkansas"
"250","2012","Union County","Arkansas"
"293","2013","Union County","Arkansas"
"278","2014","Union County","Arkansas"
"91","2012","Van Buren County","Arkansas"
"79","2013","Van Buren County","Arkansas"
"79","2014","Van Buren County","Arkansas"
"1904","2012","Washington County","Arkansas"
"2260","2013","Washington County","Arkansas"
"2165","2014","Washington County","Arkansas"
"565","2012","White County","Arkansas"
"673","2013","White County","Arkansas"
"637","2014","White County","Arkansas"
"23","2012","Woodruff County","Arkansas"
"24","2013","Woodruff County","Arkansas"
"16","2014","Woodruff County","Arkansas"
"121","2012","Yell County","Arkansas"
"105","2013","Yell County","Arkansas"
"87","2014","Yell County","Arkansas"
"180","2012","","California"
"43","2013","","California"
"30","2014","","California"
"11732","2012","Alameda County","California"
"12325","2013","Alameda County","California"
"12395","2014","Alameda County","California"
"4","2012","Alpine County","California"
"10","2013","Alpine County","California"
"3","2014","Alpine County","California"
"322","2012","Amador County","California"
"362","2013","Amador County","California"
"321","2014","Amador County","California"
"1363","2012","Butte County","California"
"1561","2013","Butte County","California"
"1611","2014","Butte County","California"
"342","2012","Calaveras County","California"
"378","2013","Calaveras County","California"
"459","2014","Calaveras County","California"
"115","2012","Colusa County","California"
"85","2013","Colusa County","California"
"138","2014","Colusa County","California"
"9710","2012","Contra Costa County","California"
"10251","2013","Contra Costa County","California"
"10999","2014","Contra Costa County","California"
"102","2012","Del Norte County","California"
"115","2013","Del Norte County","California"
"98","2014","Del Norte County","California"
"1982","2012","El Dorado County","California"
"2235","2013","El Dorado County","California"
"2145","2014","El Dorado County","California"
"5689","2012","Fresno County","California"
"6241","2013","Fresno County","California"
"6571","2014","Fresno County","California"
"135","2012","Glenn County","California"
"131","2013","Glenn County","California"
"144","2014","Glenn County","California"
"578","2012","Humboldt County","California"
"655","2013","Humboldt County","California"
"607","2014","Humboldt County","California"
"1020","2012","Imperial County","California"
"935","2013","Imperial County","California"
"955","2014","Imperial County","California"
"79","2012","Inyo County","California"
"83","2013","Inyo County","California"
"90","2014","Inyo County","California"
"6209","2012","Kern County","California"
"6548","2013","Kern County","California"
"7363","2014","Kern County","California"
"883","2012","Kings County","California"
"838","2013","Kings County","California"
"931","2014","Kings County","California"
"354","2012","Lake County","California"
"416","2013","Lake County","California"
"444","2014","Lake County","California"
"155","2012","Lassen County","California"
"159","2013","Lassen County","California"
"164","2014","Lassen County","California"
"49623","2012","Los Angeles County","California"
"50656","2013","Los Angeles County","California"
"48212","2014","Los Angeles County","California"
"831","2012","Madera County","California"
"928","2013","Madera County","California"
"945","2014","Madera County","California"
"2123","2012","Marin County","California"
"2392","2013","Marin County","California"
"2260","2014","Marin County","California"
"81","2012","Mariposa County","California"
"82","2013","Mariposa County","California"
"125","2014","Mariposa County","California"
"311","2012","Mendocino County","California"
"329","2013","Mendocino County","California"
"306","2014","Mendocino County","California"
"1429","2012","Merced County","California"
"1413","2013","Merced County","California"
"1635","2014","Merced County","California"
"23","2012","Modoc County","California"
"23","2013","Modoc County","California"
"46","2014","Modoc County","California"
"67","2012","Mono County","California"
"79","2013","Mono County","California"
"85","2014","Mono County","California"
"2048","2012","Monterey County","California"
"2014","2013","Monterey County","California"
"1896","2014","Monterey County","California"
"959","2012","Napa County","California"
"1007","2013","Napa County","California"
"863","2014","Napa County","California"
"808","2012","Nevada County","California"
"941","2013","Nevada County","California"
"814","2014","Nevada County","California"
"20104","2012","Orange County","California"
"21723","2013","Orange County","California"
"21267","2014","Orange County","California"
"4358","2012","Placer County","California"
"4781","2013","Placer County","California"
"4960","2014","Placer County","California"
"107","2012","Plumas County","California"
"111","2013","Plumas County","California"
"106","2014","Plumas County","California"
"19235","2012","Riverside County","California"
"19897","2013","Riverside County","California"
"21626","2014","Riverside County","California"
"11962","2012","Sacramento County","California"
"12500","2013","Sacramento County","California"
"13456","2014","Sacramento County","California"
"485","2012","San Benito County","California"
"500","2013","San Benito County","California"
"528","2014","San Benito County","California"
"13684","2012","San Bernardino County","California"
"14326","2013","San Bernardino County","California"
"15529","2014","San Bernardino County","California"
"24197","2012","San Diego County","California"
"26639","2013","San Diego County","California"
"25347","2014","San Diego County","California"
"4734","2012","San Francisco County","California"
"4547","2013","San Francisco County","California"
"4173","2014","San Francisco County","California"
"5506","2012","San Joaquin County","California"
"4925","2013","San Joaquin County","California"
"5650","2014","San Joaquin County","California"
"2025","2012","San Luis Obispo County","California"
"2426","2013","San Luis Obispo County","California"
"2315","2014","San Luis Obispo County","California"
"5267","2012","San Mateo County","California"
"5494","2013","San Mateo County","California"
"5155","2014","San Mateo County","California"
"2572","2012","Santa Barbara County","California"
"2698","2013","Santa Barbara County","California"
"2472","2014","Santa Barbara County","California"
"13424","2012","Santa Clara County","California"
"14163","2013","Santa Clara County","California"
"13833","2014","Santa Clara County","California"
"1583","2012","Santa Cruz County","California"
"1788","2013","Santa Cruz County","California"
"1649","2014","Santa Cruz County","California"
"1178","2012","Shasta County","California"
"1510","2013","Shasta County","California"
"1379","2014","Shasta County","California"
"13","2012","Sierra County","California"
"25","2013","Sierra County","California"
"14","2014","Sierra County","California"
"178","2012","Siskiyou County","California"
"229","2013","Siskiyou County","California"
"239","2014","Siskiyou County","California"
"3621","2012","Solano County","California"
"3474","2013","Solano County","California"
"3897","2014","Solano County","California"
"3423","2012","Sonoma County","California"
"3634","2013","Sonoma County","California"
"3457","2014","Sonoma County","California"
"3939","2012","Stanislaus County","California"
"3431","2013","Stanislaus County","California"
"4194","2014","Stanislaus County","California"
"728","2012","Sutter County","California"
"503","2013","Sutter County","California"
"686","2014","Sutter County","California"
"319","2012","Tehama County","California"
"388","2013","Tehama County","California"
"397","2014","Tehama County","California"
"45","2012","Trinity County","California"
"53","2013","Trinity County","California"
"45","2014","Trinity County","California"
"2188","2012","Tulare County","California"
"2717","2013","Tulare County","California"
"2888","2014","Tulare County","California"
"394","2012","Tuolumne County","California"
"296","2013","Tuolumne County","California"
"465","2014","Tuolumne County","California"
"5935","2012","Ventura County","California"
"5870","2013","Ventura County","California"
"6034","2014","Ventura County","California"
"1409","2012","Yolo County","California"
"1524","2013","Yolo County","California"
"1485","2014","Yolo County","California"
"628","2012","Yuba County","California"
"537","2013","Yuba County","California"
"706","2014","Yuba County","California"
"36","2012","","Colorado"
"11","2013","","Colorado"
"11","2014","","Colorado"
"5186","2012","Adams County","Colorado"
"6698","2013","Adams County","Colorado"
"7618","2014","Adams County","Colorado"
"35","2012","Alamosa County","Colorado"
"51","2013","Alamosa County","Colorado"
"56","2014","Alamosa County","Colorado"
"7325","2012","Arapahoe County","Colorado"
"9384","2013","Arapahoe County","Colorado"
"10080","2014","Arapahoe County","Colorado"
"53","2012","Archuleta County","Colorado"
"70","2013","Archuleta County","Colorado"
"75","2014","Archuleta County","Colorado"
"5","2012","Baca County","Colorado"
"6","2013","Baca County","Colorado"
"5","2014","Baca County","Colorado"
"9","2012","Bent County","Colorado"
